f1scores
0.24137931034482757
0.24137931034482757
0.16666666666666669
0.16666666666666669
0.24137931034482757
0.24137931034482757
0.16666666666666669
0.125
0.3448275862068966
0.3448275862068966
0.2916666666666667
0.2916666666666667
0.3448275862068966
0.3448275862068966
